지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),평균현지기압(hPa),평균해면기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량(1/10),합계 일조시간(hr),최심적설(cm),최심신적설(cm)
99,파주,2016-12,-.6,5.2,-5.9,11.4,-13.4,20161221,20161216,1021.5,1025.2,68,62.1,1.4,,168.8,,
99,파주,2017-01,-3.9,2.5,-10,10.1,-17.9,20170108,20170124,1022.1,1025.9,63,12.8,1.5,,217.1,,
99,파주,2017-02,-2.3,4.1,-8.7,10.7,-14.9,20170228,20170202,1020,1023.8,62,16.5,1.5,,212.2,,
99,파주,2017-03,3.8,11.7,-3.2,18.8,-8.5,20170319,20170308,1016.2,1019.8,59,9,1.4,,246.2,,
99,파주,2017-04,11.7,19.2,5,25.1,-2.1,20170430,20170403,1009.5,1013,62,65.7,1.8,,256,,
99,파주,2017-05,16.8,24.6,10,29.1,5.2,20170503,20170506,1008.7,1012.2,66,44.1,1.5,,299.6,,
99,파주,2017-06,20.9,28,15,33.1,9.2,20170623,20170604,1005.1,1008.5,69,42.7,1.4,,290.2,,
99,파주,2017-07,25.3,30,22.3,33.5,19.9,20170720,20170706,1004,1007.3,89,364.3,1.2,,135.5,,
99,파주,2017-08,23.7,29,19.9,34.9,11.8,20170803,20170829,1004.3,1007.6,87,318.1,1.4,,174.6,,
99,파주,2017-09,19.1,26.5,13.4,29.5,4.2,20170908,20170929,1009.9,1013.3,80,23.1,1.4,,239.4,,
99,파주,2017-10,13,20.3,7,26.8,-3.6,20171008,20171031,1017.8,1021.3,74,9.8,1.3,,158.4,,
99,파주,2017-11,2.8,9.4,-3.5,19.9,-11.1,20171102,20171119,1019.5,1023.2,70,16.8,1.5,,168.8,,
99,파주,2017-12,-4.6,.6,-10.8,8,-18.8,20171203,20171213,1022.3,1026.2,70,24.9,1.3,,170.4,1.4,
99,파주,2018-01,-6.8,-.8,-12.2,8,-23.5,20180117,20180127,1021.1,1024.9,64,6.1,1.4,,200.4,,
99,파주,2018-02,-4.2,2.7,-11.3,9.6,-20.6,20180214,20180207,1020.3,1024.1,57,28.6,1.7,,216.3,,
99,파주,2018-03,5.8,12.4,.1,21.1,-9.7,20180330,20180302,1017.1,1020.9,71,36.3,2,,207.8,,
99,파주,2018-04,10.6,17.7,4.3,25.3,-3.8,20180420,20180408,1012.4,1016.1,67,122.4,2.2,,220.8,,
99,파주,2018-05,16,22.6,10.3,29.9,4.5,20180515,20180503,1008.1,1011.9,76,208.2,1.8,,236,,
99,파주,2018-06,20.8,27.4,15.7,31,11.8,20180622,20180603,1004.6,1008.1,79,137,1.5,,230.2,,
99,파주,2018-07,25.5,30.9,21.5,36.7,14.8,20180722,20180708,1005.4,1008.9,83,127.4,1.4,,245.2,,
99,파주,2018-08,26.5,32.2,22.3,37.6,16.6,20180801,20180817,1004,1007.4,82,129.5,1.4,5.6,230.2,,
99,파주,2018-09,19.2,25.8,14,30.1,6.9,20180901,20180925,1010.1,1013.7,80,50.3,1.3,4.6,220.6,,
99,파주,2018-10,10.3,18.4,4.1,25.5,-3.1,20181004,20181030,1015.7,1019.4,78,102,1.2,3.9,220.4,,
99,파주,2018-11,5,12.4,-.7,19.4,-8.3,20181103,20181123,1020.3,1024.1,77,50.5,1,4.1,165.2,,
99,파주,2018-12,-3.2,3.3,-9,11.4,-17.7,20181202,20181228,1024.3,1028.3,62,11.2,1.2,3.7,199.7,,
99,파주,2019-01,-4,3.6,-11.4,8,-16.1,20190122,20190102,1022.9,1026.8,61,.2,1,3.6,219.8,,
99,파주,2019-02,-1.2,5.4,-7.5,13.2,-14.4,20190223,20190201,1021.2,1025.2,62,23.3,1.2,4.9,195.2,,
99,파주,2019-03,4.7,11.9,-1.8,16.8,-7.5,20190326,20190314,1014,1017.8,67,25.5,1.6,4.9,207.9,,
99,파주,2019-04,10.1,17.4,2.9,26.6,-5,20190422,20190401,1012,1015.7,66,38.6,1.6,5,221.6,,
99,파주,2019-05,17.3,25,9.6,31.3,1.8,20190524,20190507,1008.4,1011.9,65,37.1,1.6,3.9,314.4,,
99,파주,2019-06,20.6,26.3,15.5,31.6,10.3,20190627,20190602,1004,1007.5,78,62.2,1.3,5.5,222.8,,
99,파주,2019-07,24.3,29.2,20.6,34.7,16.3,20190719,20190709,1002.9,1006.4,83,259.6,1.4,6.5,158.8,,
99,파주,2019-08,25.1,30.3,20.8,34.7,15.5,20190811,20190831,1003.6,1007.1,86,161.9,1.1,5.2,250.1,,
99,파주,2019-09,20.3,25.7,16.2,30,8.3,20190909,20190919,1011.8,1015.3,85,283.2,1.3,6.9,164,,
99,파주,2019-10,13.9,21,7.8,28,-.3,20191001,20191030,1016,1019.7,80,30.4,1.2,4.5,228.3,,
99,파주,2019-11,4.8,12.1,-1.1,20.5,-8.2,20191103,20191120,1019.8,1023.6,74,72.2,1.1,4.3,192.3,,
100,대관령,2015-11,4.2,7.9,.7,17.5,-9.3,20151104,20151127,932.5,1024.4,85,194.7,2.8,,99.1,,
100,대관령,2015-12,-2.2,2.5,-6.6,9.4,-13.3,20151210,20151228,930.9,1025,73,15.5,3.8,,173.5,,
100,대관령,2016-01,-7.1,-2.1,-12.1,6.8,-23,20160103,20160124,928.2,1024,59,2.6,4.9,,227.7,,
100,대관령,2016-02,-4.1,.8,-9.2,13.7,-18,20160213,20160203,928.6,1023.3,63,39,4.3,,210,,
100,대관령,2016-03,1.9,7.5,-3.6,17.9,-17.3,20160331,20160301,928.8,1021.2,63,18.4,3.5,,221.1,,
100,대관령,2016-04,8.9,15.7,2.5,23.3,-2.8,20160425,20160401,924,1013.3,63,84.5,4.3,,252.7,,
100,대관령,2016-05,14,21.1,6.4,27.4,.3,20160528,20160514,923.4,1010.8,61,46.8,3.9,,321.3,,
100,대관령,2016-06,17.2,23,11.9,27.8,3.1,20160618,20160602,921.6,1007.7,77,64.3,2.6,,277.8,,
100,대관령,2016-07,20.1,24.4,16.7,30.2,10.6,20160709,20160722,923,1008.1,86,421.3,2.7,,206.2,,
100,대관령,2016-08,20.5,25.7,16.1,32.4,7.3,20160812,20160827,921.5,1006.4,85,260.4,2.5,,253.8,,
100,대관령,2016-09,15.9,20.6,12.3,25.8,6.9,20160905,20160923,927.2,1014.2,89,102.1,2,,160,,
100,대관령,2016-10,9.8,15.2,5.2,22.8,-2.5,20161003,20161030,930.5,1020.1,84,78.3,2.4,,185.8,,
100,대관령,2016-11,2.5,7.4,-3,15.1,-10.2,20161114,20161129,930.5,1022.9,73,13.3,3.4,,211.6,,
100,대관령,2016-12,-2.7,2.3,-8.7,11.6,-21.7,20161222,20161216,930.1,1024.4,72,53,3.8,,191.4,,
100,대관령,2017-01,-6.2,-.9,-11.8,6.9,-21.1,20170107,20170125,929.1,1024.6,65,22.3,4.1,,241.8,,
100,대관령,2017-02,-4.3,.9,-10.1,7.3,-17.1,20170228,20170211,927.6,1022.2,62,7.2,4.1,,241.8,,
100,대관령,2017-03,.3,6.1,-5.1,12.2,-10.4,20170330,20170308,926.7,1019.5,65,17.8,3,,239.3,,
100,대관령,2017-04,8.8,15.2,2.5,23,-3.4,20170430,20170402,922.9,1012.2,58,61.1,4.3,,286,,
100,대관령,2017-05,13.8,20.1,7.4,26.8,1.5,20170529,20170502,923.7,1011.2,63,31.6,3.9,,314,,
100,대관령,2017-06,15.8,21.8,10.1,29,2.4,20170619,20170611,922.1,1008.7,76,73,2.5,,279.9,,
100,대관령,2017-07,21.5,25.1,18.6,31.1,14.9,20170719,20170706,922.7,1007.4,87,355.4,3.1,,207.8,,
100,대관령,2017-08,19.2,23,16.2,29.3,7.6,20170805,20170831,923,1008.4,90,293.3,2.5,,176.8,,
100,대관령,2017-09,14.6,20.2,9.3,25.9,2.9,20170908,20170929,926.3,1013.7,83,69.3,2.4,,252,,
100,대관령,2017-10,9,14.4,4.3,21.6,-5.3,20171008,20171031,932,1022.1,85,53.3,2,,192.1,,
100,대관령,2017-11,1.2,6,-5,14.8,-15.3,20171102,20171127,929.1,1021.8,61,32.4,4.8,,237,,
100,대관령,2017-12,-6.6,-2.1,-11.9,4.5,-20.5,20171223,20171214,928.9,1024.6,61,8.6,5.1,,240.5,,
100,대관령,2018-01,-8.5,-3.2,-13.5,3.9,-24.4,20180115,20180127,926.9,1023.1,57,4.3,4.7,,238.3,,
100,대관령,2018-02,-6.5,-1.2,-12.4,5.3,-23.4,20180225,20180207,927.2,1022.6,54,43.2,4.8,,233.3,,
100,대관령,2018-03,2.3,7.4,-4.1,17.5,-17.1,20180331,20180306,928.5,1020.8,69,72.9,4.3,,231,,
100,대관령,2018-04,8.1,13.9,2,27.3,-4.8,20180420,20180408,925.7,1015.6,60,128.7,4.3,,268.4,,
100,대관령,2018-05,12.5,18.2,6.8,28.3,.4,20180515,20180521,923.6,1011.6,75,203,3.8,,265,,
100,대관령,2018-06,17.1,22.8,11.8,28.5,6.4,20180624,20180601,921.9,1008,76,83.5,2.7,,267.3,,
100,대관령,2018-07,21.4,25.8,17.8,32.9,10.4,20180722,20180708,924.4,1009.3,86,228,2.9,,239.5,,
100,대관령,2018-08,21.1,25.5,17.5,32.2,10.9,20180803,20180818,923.3,1008.2,89,542.6,2.6,6.7,183,,
100,대관령,2018-09,14.2,18.7,9.7,23.2,1.8,20180904,20180925,926.8,1014.4,87,195.4,2.4,6.2,132.1,,
100,대관령,2018-10,6.9,12.9,1.5,18.6,-4.5,20181007,20181030,928.8,1019.3,77,158.4,3.3,4.1,225.6,,
100,대관령,2018-11,2.7,8.8,-2.7,16.8,-9.2,20181103,20181123,931.6,1024,73,50.4,2.8,4.2,170.1,,
100,대관령,2018-12,-5,.7,-10.8,11.1,-20.3,20181203,20181231,931.6,1026.9,60,21,3.7,4,207.4,,
100,대관령,2019-01,-5.6,.4,-12.1,5.3,-20.1,20190130,20190109,929.9,1025.3,53,.5,4.1,3.2,238.5,,
100,대관령,2019-02,-3.3,2.1,-9.2,8.1,-16.6,20190224,20190210,929.4,1023.9,63,16.7,3.3,4.7,216.2,,
100,대관령,2019-03,1.6,7.3,-3.5,15,-8,20190319,20190308,924.8,1016.9,70,48.5,3.5,4.9,229.2,,
100,대관령,2019-04,6.2,12.3,-.2,24.4,-8.4,20190423,20190401,925.1,1015.5,66,59.9,3,5.2,236.5,,
100,대관령,2019-05,14.5,21.6,6.3,29.6,-3.6,20190524,20190507,923.7,1010.9,56,5.6,3.4,4.1,320.7,,
100,대관령,2019-06,16.3,21.9,10.8,28.2,4.3,20190604,20190612,921.2,1007.5,81,168.5,2.2,5.8,250.1,,
100,대관령,2019-07,20.2,23.8,17.4,29.4,11.8,20190727,20190703,921.5,1006.4,88,183.8,2.6,7,164.9,,
100,대관령,2019-08,21,25.6,17,30.2,12.3,20190804,20190819,922.4,1007.2,87,205.8,2.4,6.3,220.4,,
100,대관령,2019-09,16.1,21.3,11.9,26.7,4.4,20190907,20190924,929.2,1016.3,91,251.5,1.8,7.4,149.2,,
100,대관령,2019-10,10.1,15.3,5.1,22.7,-1.9,20191001,20191028,930.6,1020,86,176.9,2.2,6,179.3,,
100,대관령,2019-11,2.9,9.4,-2.6,15.6,-9.7,20191124,20191121,931,1023.2,78,78.4,2.5,4.7,184.9,,
101,춘천,2015-11,7.9,12,4.7,19.3,-5.7,20151117,20151127,1014.8,1024.4,83,142.1,1.3,7,90.1,.5,.5
101,춘천,2015-12,0,4.7,-4.1,9.6,-12.8,20151211,20151229,1016.2,1026.1,75,22.3,1.1,4.6,147.3,3,3
101,춘천,2016-01,-4.7,1.1,-10.1,7.2,-20.1,20160103,20160124,1015.5,1025.5,64,.4,1.2,3.5,186.7,.5,.5
101,춘천,2016-02,-1.2,4.8,-6.9,10.1,-14.7,20160211,20160202,1014.4,1024.3,60,54.8,1.4,3.8,181.9,4.2,4.2
101,춘천,2016-03,5.9,12.7,-.5,22.1,-11.9,20160331,20160301,1012,1021.6,60,49.6,1.4,4.2,228,2.8,
101,춘천,2016-04,14,21.2,7.3,28,1.8,20160426,20160405,1004.3,1013.5,58,98,1.8,4.8,231.9,,
101,춘천,2016-05,18.9,25.9,12.3,31.6,7.1,20160519,20160505,1002.3,1011.4,65,109.1,1.6,4.8,262.5,,
101,춘천,2016-06,23.4,29,18.4,32,12.7,20160610,20160602,998.7,1007.6,71,93.2,1.4,5.2,241.2,,
101,춘천,2016-07,25.2,29.4,22,34.2,17.5,20160722,20160706,999.3,1008.1,84,617.1,1.3,7.4,152.9,,
101,춘천,2016-08,26.5,31.8,22.5,35.7,13,20160812,20160827,997.4,1006.2,79,33.2,1.5,4.8,220.8,,
101,춘천,2016-09,21.2,26.6,17.4,30.8,9.5,20160905,20160921,1005.1,1014.1,81,76.2,1.2,6.1,175.6,,
101,춘천,2016-10,14.6,20.3,10.2,28.1,-1.6,20161003,20161030,1010.6,1019.9,79,108.2,1.2,,175.3,,
101,춘천,2016-11,5.4,10.7,.5,19,-8.2,20161119,20161124,1013.9,1023.5,74,14.9,1,,137,,
101,춘천,2016-12,.1,4.9,-4.3,10.5,-11.7,20161205,20161216,1015.5,1025.2,75,79.1,1.1,,127.7,,
101,춘천,2017-01,-3,3.1,-8.5,10.9,-15.9,20170108,20170124,1015.7,1025.5,68,15.1,1.3,,185,,
101,춘천,2017-02,-1.2,5.1,-7.5,12.3,-14.4,20170228,20170202,1013.4,1023.2,65,13,1.3,,203.7,,
101,춘천,2017-03,5,12.2,-1.3,19,-7.4,20170319,20170308,1010,1019.5,62,15.9,1.4,,210.9,,
101,춘천,2017-04,13.6,20.5,6.5,28.6,-.3,20170430,20170403,1003.5,1012.6,58,56.5,1.7,,253.3,,
101,춘천,2017-05,19.1,25.9,12.5,30.8,7.5,20170520,20170508,1002.7,1011.7,60,22,1.7,,272.8,,
101,춘천,2017-06,22.8,29.2,16.9,34.5,11.1,20170623,20170611,999.4,1008.2,65,88.9,1.6,,258.9,,
101,춘천,2017-07,26.6,30.1,23.7,34.3,20.5,20170714,20170701,998.8,1007.4,86,530.4,1.3,,126.1,,
101,춘천,2017-08,24.5,28.8,21.2,36.3,14.3,20170805,20170831,999.4,1008.1,84,343.1,1.4,,146.8,,
101,춘천,2017-09,19.5,25.8,14.6,28.9,6.5,20170904,20170929,1004.7,1013.6,80,32.2,1.2,,209.5,,
101,춘천,2017-10,13.9,20.3,9.1,26.8,-2.6,20171008,20171031,1012.4,1021.5,78,50,1.1,,187.6,,
101,춘천,2017-11,3.7,9.5,-1.5,18.4,-9.2,20171108,20171119,1013.5,1023.1,69,23.1,1.2,,167.6,,
101,춘천,2017-12,-3.9,1,-9,8.1,-17.6,20171223,20171212,1016.1,1026,69,27,1.3,,165.1,,
101,춘천,2018-01,-5.5,.3,-10.6,8.2,-21.6,20180117,20180126,1014.4,1024.4,62,5.9,1.3,,186.7,,
101,춘천,2018-02,-3,3.4,-9.3,10.9,-18,20180226,20180205,1013.7,1023.5,54,36.5,1.5,,201.9,,
101,춘천,2018-03,7.3,13.5,1,23.1,-7.4,20180329,20180302,1011.3,1020.7,64,32.8,1.9,,203.2,,
101,춘천,2018-04,12.4,19.3,6,29.1,-1.6,20180420,20180408,1006.7,1015.8,63,139.5,1.9,,217.7,,
101,춘천,2018-05,17.7,23.5,11.8,30.6,3.4,20180526,20180504,1002.6,1011.6,70,201.9,1.7,,231.5,,
101,춘천,2018-06,23.1,29.1,17.6,33.9,13.4,20180625,20180616,999.1,1007.8,67,104.1,1.7,,252,,
101,춘천,2018-07,26.7,31.5,22.6,37.2,14.7,20180724,20180708,1000.5,1009.1,79,213.6,1.5,,245,,
101,춘천,2018-08,27.3,32.3,23.3,39.5,17.4,20180801,20180818,999,1007.6,77,389.5,1.6,,232.7,,
101,춘천,2018-09,19.6,25.3,15,29.1,8.3,20180901,20180925,1005.1,1014,76,69.9,1.5,,207.8,,
101,춘천,2018-10,10.9,17.5,5.8,24.3,-2.4,20181004,20181030,1010.2,1019.5,77,127.5,1.2,,188.7,,
101,춘천,2018-11,5.6,11.7,1.2,18.8,-6.6,20181103,20181123,1014.7,1024.2,77,63.5,1,,134.3,,
101,춘천,2018-12,-2.8,3.3,-7.8,11.6,-16.4,20181222,20181229,1018,1027.9,64,16.8,1.1,,178.8,,
101,춘천,2019-01,-3.5,4.1,-9.8,8,-14.1,20190123,20190109,1016.4,1026.3,59,1.3,1.1,,210.4,,
101,춘천,2019-02,0,6.4,-5.8,14.1,-13.2,20190227,20190201,1014.7,1024.4,60,29,1.2,,193.9,,
101,춘천,2019-03,5.7,12.5,-.8,18.7,-6.7,20190319,20190314,1007.7,1017.1,62,38.7,1.5,,187.9,,
101,춘천,2019-04,11.3,18.3,4.5,28.4,-4.8,20190422,20190401,1006,1015.2,59,49.4,1.6,,201.2,,
101,춘천,2019-05,19,26.5,11.4,33.5,4,20190524,20190507,1002.5,1011.4,55,27.1,1.7,,309.1,,
101,춘천,2019-06,22.1,28,16.8,32.9,11.8,20190627,20190601,998.5,1007.2,70,76.4,1.5,,249.3,,
101,춘천,2019-07,25.6,29.9,22,36.3,16.4,20190705,20190709,997.7,1006.3,76,238.6,1.5,,158.7,,
101,춘천,2019-08,26.2,31.2,22.3,36.3,17.1,20190805,20190831,998.4,1007,78,192.3,1.4,,238.5,,
101,춘천,2019-09,21.3,26.4,17.6,32.1,13.1,20190907,20190924,1006.6,1015.4,79,142.6,1.3,,126.6,,
101,춘천,2019-10,14.7,20.6,9.9,26.7,1.9,20191004,20191030,1010.5,1019.5,76,50.3,1.2,,183,,
101,춘천,2019-11,5.6,11.6,1,19.7,-6.4,20191101,20191120,1013.8,1023.2,74,63.1,.9,,160.2,,
102,백령도,2015-11,8.7,11.1,6.8,17.4,-3.9,20151105,20151126,1005.9,1023.6,77,58.1,3.8,7.3,82.3,1.4,1.4
102,백령도,2015-12,3.5,5.9,1.2,10.3,-6.3,20151202,20151227,1007.5,1025.6,63,28.4,4.1,5.8,112.6,,
102,백령도,2016-01,-1.9,.2,-3.8,8.4,-14.2,20160102,20160123,1007.4,1025.9,63,5.7,4.2,5.6,112.3,7,7
102,백령도,2016-02,.6,3,-1.6,9.2,-7.1,20160213,20160215,1006.1,1024.4,57,66.5,4.4,3.9,181.2,1.5,1.5
102,백령도,2016-03,5,8.2,2.4,15.7,-3.9,20160331,20160301,1003.6,1021.5,64,35.3,4.2,3.3,246.3,,
102,백령도,2016-04,10.3,14.6,7.2,22.3,4.3,20160426,20160411,995.9,1013.3,67,64.8,4.3,5.1,201.6,,
102,백령도,2016-05,15.9,19.8,12.7,26.8,7.6,20160518,20160513,994,1011,65,128,4.7,5.1,260,,
102,백령도,2016-06,20,23.5,17.3,26.9,14.8,20160602,20160612,990.6,1007.2,86,25.2,3.6,5.9,185.7,,
102,백령도,2016-07,22.7,25.6,20.4,28.9,16.3,20160711,20160706,990.4,1006.9,94,177.4,3.6,7.3,160,,
102,백령도,2016-08,24.8,27.7,22.3,31.5,15.6,20160807,20160831,989.9,1006.2,83,54.4,2.8,4.3,251.1,,
102,백령도,2016-09,20.4,23.9,18,27.4,14.1,20160905,20160928,996.6,1013.3,83,30.7,2.6,5.3,213.7,,
102,백령도,2016-10,15,17.8,12.7,23.3,2.2,20161001,20161031,1002.5,1019.7,71,90.7,3.4,5.5,180.9,,
102,백령도,2016-11,7.5,9.7,4.9,16.4,-1.7,20161105,20161122,1005.4,1023.2,67,17.1,4.1,6.3,119.9,,
102,백령도,2016-12,3,5.6,.7,11.3,-4,20161204,20161228,1007.1,1025.2,66,38.2,4,5.6,153.7,1,1
102,백령도,2017-01,-.2,2.1,-2.3,7.7,-7.3,20170107,20170123,1007.8,1026.2,61,16.5,3.8,5.5,147.4,12.2,11.2
102,백령도,2017-02,.3,2.8,-1.9,8,-7.1,20170228,20170210,1005.9,1024.2,63,12.2,3.8,4,189.5,10.5,10.5
102,백령도,2017-03,4.8,8.1,2.3,14.8,-3.4,20170319,20170307,1002.4,1020.3,66,8.8,3.9,4.1,239.4,1.5,1.5
102,백령도,2017-04,10.3,14.6,7.3,20,4.2,20170429,20170401,995.3,1012.8,68,20.1,4.9,4.9,245.6,,
102,백령도,2017-05,15.9,20.3,12.2,24.8,8.4,20170522,20170506,994.9,1011.9,70,10.2,4.7,3.9,310,,
102,백령도,2017-06,19.7,23.8,16.7,29,11.7,20170628,20170603,991.6,1008.4,78,11.8,4.2,5.3,280.4,,
102,백령도,2017-07,24.4,27.4,22.2,31.8,20.4,20170721,20170702,989.9,1006.4,95,89.8,3.5,8.7,107.7,,
102,백령도,2017-08,23.9,26.7,21.9,31.3,17.1,20170802,20170828,990.7,1007.1,85,126.3,3.8,7.1,180,,
102,백령도,2017-09,20.7,23.7,18.3,27.4,14.9,20170908,20170929,996.4,1013.2,79,4.2,3.3,4.2,254.9,,
102,백령도,2017-10,15,17.8,12.8,23.2,6.9,20171009,20171030,1004.5,1021.8,70,9.5,3,5,207,,
102,백령도,2017-11,6.8,9.6,4.5,17.9,-2.5,20171102,20171119,1005.1,1023,61,7.4,4.5,6,172.1,.5,.5
102,백령도,2017-12,.4,3.3,-2.1,8.8,-7.4,20171203,20171211,1007.6,1026,63,18.3,4.2,6.5,125.2,3.3,3.3
102,백령도,2018-01,-2.9,-.7,-5.2,6.6,-13.7,20180117,20180126,1006.5,1025.1,64,10.5,3.8,7.3,102.5,4,3.5
102,백령도,2018-02,-1.8,.8,-4.2,6.7,-9.8,20180223,20180206,1005.8,1024.3,59,2.6,4.1,5.6,158.8,1.5,1.5
102,백령도,2018-03,4.1,7.7,1.3,16.6,-5.1,20180330,20180302,1002.5,1020.6,75,22.6,4.2,5.9,192,,
102,백령도,2018-04,9.3,12.8,6.3,18.5,1.7,20180420,20180406,997.9,1015.6,69,89.5,5.1,5.1,207.6,,
102,백령도,2018-05,13.2,17.1,10.2,21.8,7.9,20180526,20180510,1005.6,1009.9,83,62.5,4.1,5.8,211,,
102,백령도,2018-06,18.3,22.3,15,27.8,11.9,20180621,20180609,1002,1006.2,89,101.9,2.8,6.9,178.5,,
102,백령도,2018-07,23,26.1,20.3,31.4,17.6,20180729,20180707,1002.8,1007,92,181.7,3.1,6.9,189,,
102,백령도,2018-08,24.9,28.3,21.8,32.8,18.4,20180816,20180826,1001.7,1005.8,87,194.9,2.9,5.2,271.4,,
102,백령도,2018-09,19.8,22.6,17.4,26.2,15,20180901,20180927,1008.1,1012.3,78,44.2,3.2,4.8,213.8,,
102,백령도,2018-10,13.9,16.6,11.3,22,6.3,20181004,20181031,1013.9,1018.2,65,36.4,4,4.3,247.2,,
102,백령도,2018-11,9.2,11.7,6.9,16,.9,20181104,20181123,1018.2,1022.7,65,56.6,3.6,4.5,133.7,,
102,백령도,2018-12,1.1,3.5,-1.1,10.9,-8.9,20181203,20181228,1022.6,1027.2,64,27.7,5.9,6.3,113.5,7.3,7.3
102,백령도,2019-01,.8,3.2,-1.5,7.1,-6,20190119,20190109,1021.4,1026,62,.1,5.2,4.4,175.8,,
102,백령도,2019-02,.9,3.5,-1.4,10.7,-9.3,20190223,20190208,1019.6,1024.1,65,21.1,5,5.5,181.6,4.6,4.6
102,백령도,2019-03,4.9,8.2,2.6,12.8,-.5,20190326,20190315,1012,1016.5,75,23.5,4.8,4.7,198.8,,
102,백령도,2019-04,9.1,13.1,5.9,17.9,1.9,20190422,20190403,1009.9,1014.3,69,23.7,3.6,4.8,227,,
102,백령도,2019-05,15.2,19.8,11.1,24.9,7.2,20190522,20190514,1006,1010.3,72,28.9,4,4.2,301.6,,
102,백령도,2019-06,18,21.4,15.2,27.1,12.9,20190626,20190601,1001.9,1006.1,89,48.5,3,6.6,193.8,,
102,백령도,2019-07,22.2,25.7,19.2,28.9,15.6,20190719,20190706,1000.1,1004.3,90,128.7,2.9,6.8,172.3,,
102,백령도,2019-08,24,27.3,21.2,31.2,18.5,20190810,20190830,1001.2,1005.3,87,52.4,2.7,4.9,258.8,,
102,백령도,2019-09,20.5,23.5,18.2,28.1,14.8,20190903,20190919,1009.4,1013.6,84,144.4,3,6.1,191.8,,
102,백령도,2019-10,15.7,18.7,13.1,23.8,9.3,20191002,20191026,1014,1018.2,75,9.6,3.8,4.3,221.5,,
102,백령도,2019-11,9.3,12,6.5,18.4,.6,20191103,20191128,1017.6,1022,63,83.2,5.2,4.7,165.1,,
104,북강릉,2015-11,9.2,12.3,6.5,20.6,-2.9,20151104,20151127,1014,1023.7,71,394.5,1.8,7.2,92.7,,
104,북강릉,2015-12,4.4,8.6,.6,15.7,-5.4,20151202,20151229,1013.6,1023.4,53,6.9,1.8,4.5,166.4,,
104,북강릉,2016-01,.1,4.5,-4.3,12.7,-15.2,20160103,20160124,1012,1021.9,47,24.7,2.1,2.7,228.9,14,8
104,북강릉,2016-02,1.6,5.5,-2.6,9.7,-6.7,20160218,20160207,1012.1,1022,57,45.7,2.1,3.8,205.4,19.5,17.2
104,북강릉,2016-03,7.2,11.4,2.7,21.2,-7.2,20160331,20160301,1010.5,1020.2,56,29.6,1.7,4.5,191.4,8.5,6.5
104,북강릉,2016-04,13.5,18.6,8.2,28,3.7,20160422,20160412,1003.4,1012.8,60,70.4,2.1,5.4,222.6,,
104,북강릉,2016-05,18.2,23.6,13.1,28.9,8,20160528,20160514,1001,1010.2,59,34.1,2,4.5,275.9,,
104,북강릉,2016-06,20.8,24.9,17.3,32,12.5,20160617,20160602,998.5,1007.5,78,64.4,1.4,6.4,182.2,,
104,북강릉,2016-07,23.1,26.4,20.4,33.8,17.1,20160728,20160706,999.2,1008.2,86,377.1,1.2,7.8,118.8,,
104,북강릉,2016-08,24.9,28.9,21.5,34.9,15.1,20160814,20160829,997,1006,80,259.4,1.3,5.5,222.3,,
104,북강릉,2016-09,20,23.5,17.1,30.2,13.5,20160901,20160923,1005,1014.1,87,93.8,1.2,7.6,103.3,,
104,북강릉,2016-10,14.9,19.1,11.6,24.9,3.4,20161015,20161030,1009.7,1019.1,77,82.2,1.3,6,134.5,,
104,북강릉,2016-11,8.6,13.1,4.1,21.9,-3,20161114,20161125,1011.9,1021.5,61,32.6,1.7,4.3,175.2,,
104,북강릉,2016-12,4.5,8.7,.1,15.2,-6.9,20161202,20161216,1012.4,1022.2,57,90.2,1.8,4.3,170.9,18.5,18.5
104,북강릉,2017-01,1.2,5.3,-2.9,12,-10.7,20170102,20170123,1012.4,1022.4,50,60.7,2.2,3.1,217.6,31.3,31.3
104,북강릉,2017-02,3.2,7.6,-1.5,14.8,-7.1,20170216,20170211,1010.2,1020.1,45,2.6,2.2,2.9,208.6,14.5,
104,북강릉,2017-03,6.7,11,2.3,17.2,-3.2,20170318,20170308,1008.4,1018.1,56,42.4,1.8,4.4,187.4,3.8,3.8
104,북강릉,2017-04,14.5,20,9.3,30.5,2.1,20170430,20170402,1001.9,1011.2,52,42.2,2.4,4.5,259.1,,
104,북강릉,2017-05,19.1,24.2,13.7,33.6,8.5,20170519,20170502,1001,1010.2,57,25.2,2,4,273.9,,
104,북강릉,2017-06,19.8,24.3,15.7,30.7,9.7,20170630,20170602,999.2,1008.3,73,26,1.5,4.8,251.7,,
104,북강릉,2017-07,25.4,28.9,22.3,33.9,19,20170713,20170727,997.9,1006.9,81,243.6,1.3,6.7,162.5,,
104,북강릉,2017-08,23.1,26.3,20.5,31.4,16,20170822,20170831,999.2,1008.2,88,506.3,1.2,7.7,112,,
104,북강릉,2017-09,20.1,24.5,15.8,29,11.8,20170908,20170929,1003.6,1012.8,77,51.9,1.5,4.1,245.7,,
104,북강릉,2017-10,14.4,18.2,10.9,23.9,5.3,20171009,20171031,1011.6,1021.1,81,133.5,1.5,6.2,141.2,,
